Dates;Open;Close;High;Low;Value;Volume
1/3/18 20:40;153,02;153,015;153,52;152,93;8149023;53162
1/3/18 20:50;153,08;153,26;153,31;152,9;7256369,5;47382
1/3/18 21:00;153,21;153,53;153,68;152,8;10688937;69758
1/3/18 21:10;153,5;154,16;154,16;153,361;10232887;66518
1/3/18 21:20;154,27;153,98;154,31;153,77;11902381;77280
1/3/18 21:30;153,976;153,38;154,159;153,38;17342992;112846
1/3/18 21:40;153,36;153,98;154;153,21;23367648;152111
1/3/18 21:50;153,98;153,69;154,2;153,67;47725220;310021
1/3/18 22:00;153,81;153,81;153,81;153,81;53174732;345717
1/3/18 22:10;153,81;153,81;153,81;153,81;0;0
2/3/18 15:30;152,79;152,32;153,33;152,17;29858228;195397
2/3/18 15:40;152,22;152,471;152,66;151,88;16205281;106416
2/3/18 15:50;152,48;152,42;152,786;152,079;17044842;111831
2/3/18 16:00;152,38;153,05;153,11;152,33;12952577;84814
2/3/18 16:10;153,08;153,01;153,25;152,85;12609325;82387
2/3/18 16:20;153,03;153,247;153,43;152,95;11057316;72174
2/3/18 16:30;153,28;153,64;153,71;153,18;11234396;73176
2/3/18 16:40;153,71;153,645;153,9;153,52;8847567;57564
2/3/18 16:50;153,62;153,51;153,71;153,42;8727977;56832
2/3/18 17:00;153,53;153,21;153,62;153,13;5722883,5;37309
2/3/18 17:10;153,21;153,04;153,38;153,01;4922684,5;32129
2/3/18 17:20;153,07;153,51;153,7;153,048;5460452;35595
2/3/18 17:30;153,55;153,55;153,74;153,407;8434692;54913
2/3/18 17:40;153,57;154,2;154,26;153,55;5639719,5;36637
2/3/18 17:50;154,17;154,37;154,38;154,06;4378013,5;28388
2/3/18 18:00;154,32;154,28;154,45;154,12;6977582;45233
2/3/18 18:10;154,32;154;154,32;153,94;5097878;33074
2/3/18 18:20;154,04;154,24;154,35;153,915;5270000,5;34193
2/3/18 18:30;154,24;154,04;154,33;153,983;6038628,5;39177
2/3/18 18:40;154,094;154,38;154,44;154,05;5291910;34310
2/3/18 18:50;154,432;154,5;154,64;154,424;4952759;32051
2/3/18 19:00;154,49;154,33;154,53;154,3;5197878;33660
2/3/18 19:10;154,31;154,13;154,32;154;6901492,5;44775
2/3/18 19:20;154,16;154;154,2;153,93;4876259,5;31645
2/3/18 19:30;154,01;153,69;154,16;153,6;5067146;32940
2/3/18 19:40;153,675;154,02;154,02;153,66;4140325,25;26914
2/3/18 19:50;154,04;153,81;154,07;153,71;5249128;34105
2/3/18 20:00;153,84;154,07;154,24;153,84;5308349;34453
2/3/18 20:10;154,08;154,01;154,31;154,01;5558565;36050
2/3/18 20:20;154,06;153,77;154,08;153,72;4858421,5;31569
2/3/18 20:30;153,84;154,03;154,04;153,6;6788656,5;44140
2/3/18 20:40;154,01;154,03;154,12;153,84;5782598;37555
2/3/18 20:50;153,98;153,78;154,13;153,78;4003863,5;26007
2/3/18 21:00;153,76;153,675;153,82;153,35;6127331,5;39889
2/3/18 21:10;153,72;153,78;153,84;153,511;4148733,5;26995
2/3/18 21:20;153,82;153,83;153,89;153,68;10631508;69134
2/3/18 21:30;153,8;154,38;154,4;153,79;9540979;61915
2/3/18 21:40;154,38;154,31;154,47;154,021;16451033;106644
2/3/18 21:50;154,31;154,47;154,76;154,3;35568976;230128
2/3/18 22:00;154,49;154,49;154,49;154,49;56160208;363520
2/3/18 22:10;154,49;154,49;154,49;154,49;0;0
5/3/18 15:30;154,12;155,08;155,1;153,75;29274598;189412
5/3/18 15:40;155,07;155,14;155,46;155,03;11779494;75872
5/3/18 15:50;155,17;155,53;155,59;154,93;9915689;63885
5/3/18 16:00;155,5;155,605;155,76;155,48;11596571;74521
5/3/18 16:10;155,61;155,76;155,84;155,52;8583030;55129
5/3/18 16:20;155,73;155,92;155,92;155,68;10524301;67548
5/3/18 16:30;155,95;156,06;156,09;155,86;9408498;60319
5/3/18 16:40;156,072;155,58;156,09;155,47;12120524;77801
5/3/18 16:50;155,58;155,73;155,76;155,42;7224733;46439
5/3/18 17:00;155,69;156,14;156,2;155,64;10767838;69090
5/3/18 17:10;156,11;156,04;156,21;155,912;5540070,5;35501
5/3/18 17:20;156,065;156,59;156,7;156,065;10086822;64453
5/3/18 17:30;156,6;156,59;156,75;156,48;8761535;55938
5/3/18 17:40;156,62;156,78;156,96;156,61;6791437;43295
5/3/18 17:50;156,78;156,79;156,83;156,639;6204945,5;39592
5/3/18 18:00;156,801;156,878;157,059;156,795;5439527;34659
5/3/18 18:10;156,91;156,85;156,99;156,761;5530876;35259
5/3/18 18:20;156,84;156,84;156,86;156,43;5791849,5;36971
5/3/18 18:30;156,85;156,61;156,88;156,58;7889794;50354
5/3/18 18:40;156,639;156,74;156,84;156,57;4274949;27281
5/3/18 18:50;156,75;156,88;156,88;156,62;5046164,5;32195
5/3/18 19:00;156,88;156,954;157;156,82;5125213,5;32661
5/3/18 19:10;156,94;156,78;157,15;156,77;13849230;88230
5/3/18 19:20;156,81;156,71;156,96;156,67;4984253;31785
5/3/18 19:30;156,685;156,529;156,8;156,465;4417849,5;28212
5/3/18 19:40;156,5;156,447;156,676;156,35;3382926,75;21613
5/3/18 19:50;156,44;156,58;156,6;156,383;4257498;27206
5/3/18 20:00;156,61;156,56;156,67;156,37;3915164,5;25011
5/3/18 20:10;156,58;156,09;156,58;156,09;4433050;28359
5/3/18 20:20;156,1;156,41;156,5;156,061;4836528;30942
5/3/18 20:30;156,395;156,78;156,79;156,395;6929466,5;44264
5/3/18 20:40;156,75;156,935;156,935;156,75;7702168;49114
5/3/18 20:50;156,935;157,11;157,11;156,81;6001776;38244
5/3/18 21:00;157,08;157,08;157,26;157,05;8963383;57037
5/3/18 21:10;157,09;157,26;157,27;157,055;10118951;64387
5/3/18 21:20;157,23;157,03;157,33;156,91;11288262;71834
5/3/18 21:30;157,02;157,31;157,34;156,91;11055098;70341
5/3/18 21:40;157,32;157,14;157,49;157,14;17245934;109607
5/3/18 21:50;157,1;156,98;157,18;156,95;31080466;197885
5/3/18 22:00;156,95;156,95;156,95;156,95;43096272;274586
5/3/18 22:10;156,95;156,95;156,95;156,95;0;0
6/3/18 15:30;157,28;157,212;157,89;157;32513234;206663
6/3/18 15:40;157,18;157,16;157,34;156,85;11288307;71866
6/3/18 15:50;157,21;157,38;157,45;157,18;11732172;74573
6/3/18 16:00;157,26;156,99;157,38;156,96;9911904;63072
6/3/18 16:10;157,03;157,02;157,06;156,76;8670646;55251
6/3/18 16:20;157,02;157,13;157,17;156,83;7386136;47036
6/3/18 16:30;157,16;156,92;157,25;156,8;7175771;45702
6/3/18 16:40;156,91;156,75;156,99;156,67;7502139,5;47837
6/3/18 16:50;156,73;156,38;156,75;156,27;11605776;74146
6/3/18 17:00;156,35;156,13;156,51;156,03;13375397;85565
6/3/18 17:10;156,11;156,247;156,26;156,01;13970561;89481
6/3/18 17:20;156,23;156,02;156,24;155,93;12558868;80453
6/3/18 17:30;156,01;155,79;156,036;155,79;9351514;59972
6/3/18 17:40;155,78;156,03;156,04;155,68;9179803;58884
6/3/18 17:50;156,02;156,01;156,09;155,95;5854448,5;37523
6/3/18 18:00;156,01;155,62;156,04;155,6;8659028;55568
6/3/18 18:10;155,64;155,435;155,65;155,42;7803923,5;50174
6/3/18 18:20;155,425;155,25;155,48;155,157;10636822;68490
6/3/18 18:30;155,3;155,48;155,49;155,23;7080298;45575
6/3/18 18:40;155,47;155,73;155,82;155,37;6874479;44170
6/3/18 18:50;155,75;156,25;156,29;155,73;7604764;48776
6/3/18 19:00;156,266;156,32;156,53;156,21;8876310;56765
6/3/18 19:10;156,32;156,37;156,43;156,32;6925071;44284
6/3/18 19:20;156,38;156,35;156,48;156,315;6028144;38545
6/3/18 19:30;156,35;156,36;156,48;156,29;6595809,5;42180
6/3/18 19:40;156,35;156,05;156,39;156,02;9410118;60215
6/3/18 19:50;156,04;156,06;156,18;155,92;6762967,5;43337
6/3/18 20:00;156,08;155,915;156,15;155,75;7701476,5;49386
6/3/18 20:10;155,89;155,855;155,93;155,72;6779507,5;43504
6/3/18 20:20;155,855;155,79;155,87;155,71;7063623;45344
6/3/18 20:30;155,79;155,97;155,99;155,79;11485588;73681
6/3/18 20:40;155,97;156,08;156,09;155,88;7385392;47356
6/3/18 20:50;156,1;155,955;156,12;155,87;9073144;58158
6/3/18 21:00;155,93;155,9;156,1;155,75;9257472;59375
6/3/18 21:10;155,88;155,66;155,88;155,54;8519836;54716
6/3/18 21:20;155,645;155,75;155,83;155,56;13484953;86606
6/3/18 21:30;155,74;155,7;155,86;155,7;15254980;97916
6/3/18 21:40;155,69;155,6;155,78;155,52;19410498;124700
6/3/18 21:50;155,63;155,75;155,77;155,53;27748960;178295
6/3/18 22:00;155,72;155,72;155,72;155,72;51333100;329650
6/3/18 22:10;155,72;155,72;155,72;155,72;0;0
7/3/18 15:30;155;156,51;156,52;154,73;23873974;153608
7/3/18 15:40;156,52;156,64;156,97;156,44;12034888;76788
7/3/18 15:50;156,61;156,38;156,765;156,28;8676751;55430
7/3/18 16:00;156,36;156,57;156,79;156,36;9644692;61580
7/3/18 16:10;156,61;156,79;156,83;156,57;8555610;54592
7/3/18 16:20;156,78;156,84;156,95;156,67;7613994;48541
7/3/18 16:30;156,81;157,29;157,35;156,81;12009655;76445
7/3/18 16:40;157,31;157,23;157,44;157,17;14682482;93345
7/3/18 16:50;157,22;157,25;157,42;157,107;11613039;73851
7/3/18 17:00;157,26;157,05;157,33;156,98;6319307;40214
7/3/18 17:10;157,04;156,91;157,076;156,86;7938545;50573
7/3/18 17:20;156,87;156,96;157,09;156,8;5512211,5;35118
7/3/18 17:30;157;157,14;157,25;157;6857894,5;43647
7/3/18 17:40;157,14;157,09;157,33;157,04;8419526;53555
7/3/18 17:50;157,09;156,62;157,09;156,57;9053925;57717
7/3/18 18:00;156,635;156,494;156,73;156,39;6648191;42460
7/3/18 18:10;156,48;156,37;156,5;156,12;6014911;38485
7/3/18 18:20;156,365;156,41;156,47;156,21;6557046;41943
7/3/18 18:30;156,43;156,5;156,59;156,38;5853833,5;37411
7/3/18 18:40;156,52;156,74;156,8;156,41;5220846;33333
7/3/18 18:50;156,74;156,83;156,88;156,59;7799142;49750
7/3/18 19:00;156,82;156,515;156,83;156,415;7650802;48852
7/3/18 19:10;156,51;156,75;156,75;156,44;9183530;58661
7/3/18 19:20;156,745;157,15;157,15;156,69;7124644;45421
7/3/18 19:30;157,19;157,26;157,46;157,19;10750626;68352
7/3/18 19:40;157,25;157,25;157,43;157,14;8252183,5;52470
7/3/18 19:50;157,25;157,355;157,38;157,19;7157918,5;45507
7/3/18 20:00;157,35;157,25;157,37;157,16;7019052,5;44630
7/3/18 20:10;157,29;157,57;157,607;157,29;10457393;66392
7/3/18 20:20;157,57;157,455;157,69;157,44;11017161;69915
7/3/18 20:30;157,46;157,7;157,75;157,43;7486528,5;47499
7/3/18 20:40;157,698;157,51;157,72;157,42;13391176;84981
7/3/18 20:50;157,504;157,53;157,67;157,29;10425057;66223
7/3/18 21:00;157,52;157,905;157,98;157,5;13553206;85911
7/3/18 21:10;157,91;158,11;158,16;157,895;19181572;121372
7/3/18 21:20;158,11;158,27;158,271;158;12690979;80246
7/3/18 21:30;158,28;158,42;158,43;158,17;19295800;121921
7/3/18 21:40;158,43;158,62;158,83;158,43;34529592;217632
7/3/18 21:50;158,63;158,34;158,645;158,27;50442532;318381
7/3/18 22:00;158,32;158,32;158,32;158,32;70450184;444986
7/3/18 22:10;158,32;158,32;158,32;158,32;0;0
8/3/18 15:30;159;159,33;159,57;158,81;27715460;174188
8/3/18 15:40;159,331;158,75;159,34;158,695;16469351;103536
8/3/18 15:50;158,75;158,54;158,77;158,45;11128249;70161
8/3/18 16:00;158,55;158,52;158,68;158,36;11887280;75003
8/3/18 16:10;158,49;158,41;158,52;158,25;8105351;51168
8/3/18 16:20;158,388;158,48;158,9;158,388;15053222;94876
8/3/18 16:30;158,46;158,04;158,52;158,02;11532643;72857
8/3/18 16:40;158,042;158,09;158,17;157,89;11190726;70806
8/3/18 16:50;158,085;157,89;158,1;157,86;7313778,5;46292
8/3/18 17:00;157,87;157,07;157,87;156,93;26256814;166799
8/3/18 17:10;157,1;156,6;157,4;156,58;28788718;183329
8/3/18 17:20;156,643;156,64;156,81;156,49;14152733;90355
8/3/18 17:30;156,65;156,345;156,65;156,145;15336882;98088
8/3/18 17:40;156,36;156,41;156,635;156,235;14809868;94671
8/3/18 17:50;156,39;156,61;156,7;156,26;10071428;64356
8/3/18 18:00;156,615;156,22;156,67;156,22;11079566;70793
8/3/18 18:10;156,23;156,12;156,23;155,83;14171847;90821
8/3/18 18:20;156,139;156,285;156,38;155,99;11355040;72717
8/3/18 18:30;156,29;156,295;156,305;156,08;7119708,5;45582
8/3/18 18:40;156,27;156,211;156,435;156,182;11103366;71048
8/3/18 18:50;156,225;156,12;156,27;155,9;13388710;85797
8/3/18 19:00;156,13;156,23;156,28;155,99;17413622;111547
